[19293.515153] 1029:17f
[19293.515158] 1046:17f
[19293.515163] 1011:17f
[19293.515167] 1291:17f
[19293.515172] 1252:17f
[19293.515177] 1126:17f
[19293.515181] 1012:17f
[19293.515186] 1026:17f
[19293.515191] 1077:17f
[19293.515195] 1120:17f
[19293.515200] 1289:17f
[19293.515205] 1071:17f
[19293.515209] 1271:17f
[19293.515214] 1170:17f
[19293.515219] 1047:17f
[19293.515223] 1251:17f
[19293.515228] 1190:17f
[19293.515233] 1250:17f
[19293.515237] 1207:17f
[19293.515242] 1069:17f
[19293.515247] 1133:17f
[19293.515251] 1227:17f
[19293.515256] 1208:17f
[19293.515261] 1233:17f
[19293.515266] 1106:17f
[19293.515270] 1130:17f
[19293.515275] 1000:17f
[19293.515280] 1207:17f
[19293.515284] 1130:17f
[19293.515289] 1172:17f
[19293.515294] 993:17f
[19293.515298] 1189:17f
[19293.515303] 1071:17f
[19293.515307] 996:17f
[19293.515312] 1075:17f
[19293.515317] 1025:17f
[19293.515322] 1230:17f
[19293.515326] 1189:17f
[19293.515331] 1231:17f
[19293.515336] 1028:17f
[19293.515340] 1029:17f
[19293.515345] 1002:17f
[19293.515350] 1147:17f
[19293.515354] 1129:17f
[19293.515359] 1089:17f
[19293.515364] 999:17f
[19293.515368] 1029:17f
[19293.515373] 1292:17f
[19293.515378] 994:17f
[19293.515382] 1089:17f
[19293.515387] 1130:17f
[19293.515392] 1090:17f
[19293.515396] 1228:17f
[19293.515401] 1190:17f
[19293.515406] 997:17f
[19293.515410] 1210:17f
[19293.515415] 1151:17f
[19293.515420] 1168:17f
[19293.515424] 1190:17f
[19293.515429] 1051:17f
[19293.515434] 1088:17f
[19293.515438] 1150:17f
[19293.515443] 1249:17f
[19293.515447] 285:18f
[19293.515452] 985:17f
[19293.515457] 1209:17f
[19293.515461] 1242:17f
[19293.515466] 984:17f
[19293.515471] 1290:17f
[19293.515475] 1009:17f
[19293.515480] 1230:17f
[19293.515485] 1189:17f
[19293.515489] 1270:17f
[19293.515494] 1049:17f
[19293.515498] 1112:17f
[19293.515503] 1129:17f
[19293.515508] 1089:17f
[19293.515513] 1170:17f
[19293.515517] 1169:17f
[19293.515522] 1271:17f
[19293.515527] 1249:17f
[19293.515531] 1130:17f
